latitude,longitude,h_loc_count,hour,day_of_week,is_weekend,is_night,road_surface_encoded,weather_risk_score,is_raining,is_high_wind,is_fog,risk_score,severity
50.982311,0.468389,9,23,4,0,1,0,1,0,1,0,33.33,3
53.46469,-1.971498,27,19,1,0,0,1,1,0,1,0,33.33,3
53.459929,-2.949891,31,8,2,0,0,0,1,0,1,0,33.33,3
51.916836,-0.433875,49,8,2,0,0,0,1,0,1,0,33.33,3
52.57387,1.721692,54,17,2,0,0,1,2,1,1,0,33.33,3
52.882117,-1.300193,22,22,2,0,1,0,1,0,1,0,33.33,3
53.534903,-0.028025,31,19,6,1,0,0,1,0,1,0,33.33,3
52.232943,0.090807,30,12,6,1,0,0,1,0,1,0,33.33,3
51.462393,-1.013926,79,9,4,0,0,0,1,0,1,0,66.67,2
55.869331,-4.03756,15,17,2,0,0,1,1,0,1,0,66.67,2
51.426137,-2.604353,32,13,6,1,0,1,1,0,1,0,33.33,3
53.375422,-1.468755,357,0,6,1,1,0,1,0,1,0,66.67,2
52.571157,-0.237125,145,20,5,0,0,1,1,0,1,0,33.33,3
52.4585,-1.953166,112,8,3,0,0,0,1,0,1,0,33.33,3
51.483072,-2.526186,73,17,3,0,0,1,2,1,1,0,33.33,3
54.564817,-1.310813,111,8,4,0,0,0,1,0,1,0,33.33,3
53.415651,-2.874275,51,15,6,1,0,0,1,0,1,0,33.33,3
54.567268,-1.239933,121,19,6,1,0,0,1,0,1,0,33.33,3
52.696611,-1.292509,75,17,7,1,0,1,2,1,1,0,66.67,2
53.486375,-2.244864,280,17,2,0,0,0,1,0,1,0,33.33,3
53.535716,-2.700965,82,15,6,1,0,1,2,1,1,0,33.33,3
54.065792,-2.823393,20,14,6,1,0,0,1,0,1,0,33.33,3
50.800525,-2.341671,1,9,2,0,0,0,1,0,1,0,33.33,3
53.705331,-1.398104,38,23,6,1,1,1,2,1,1,0,33.33,3
51.574324,-3.235048,26,8,4,0,0,1,2,1,1,0,66.67,2
51.482083,0.069672,122,22,7,1,1,1,1,0,1,0,33.33,3
50.875269,-1.25563,56,13,5,0,0,0,1,0,1,0,33.33,3
51.37307,-0.440002,20,8,4,0,0,1,2,1,1,0,33.33,3
51.478915,-0.05519,217,23,6,1,1,1,1,0,1,0,33.33,3
53.547435,-2.102141,66,17,1,0,0,0,1,0,1,0,33.33,3
51.871673,-0.418594,102,7,5,0,0,0,1,0,1,0,66.67,2
52.51372,1.002928,7,2,5,0,1,1,1,0,1,0,66.67,2
53.308812,-1.510254,2,0,3,0,1,0,1,0,1,0,66.67,2
52.361247,-1.23062,33,8,5,0,0,0,1,0,1,0,33.33,3
53.831428,-2.603634,39,11,3,0,0,0,1,0,1,0,33.33,3
51.116167,-0.151478,28,17,1,0,0,1,1,0,1,0,33.33,3
53.365538,-1.469629,181,23,6,1,1,0,1,0,1,0,33.33,3
52.635225,-0.181052,32,17,6,1,0,0,1,0,1,0,33.33,3
51.275253,-0.740667,50,15,5,0,0,0,1,0,1,0,66.67,2
51.53177,0.127437,54,11,5,0,0,0,1,0,1,0,33.33,3
51.77616,-0.907088,2,1,4,0,1,1,1,0,1,0,66.67,2
53.927818,-1.38577,38,15,6,1,0,0,1,0,1,0,33.33,3
52.473614,-1.855247,253,17,2,0,0,0,1,0,1,0,33.33,3
52.512537,-1.976096,139,13,1,0,0,0,1,0,1,0,33.33,3
52.996556,-0.366026,10,18,7,1,0,0,1,0,1,0,33.33,3
54.032551,-2.79449,39,10,1,0,0,0,1,0,1,0,33.33,3
52.778565,-3.781856,4,10,6,1,0,0,1,0,1,0,33.33,3
53.911771,-1.791711,0,16,4,0,0,0,1,0,1,0,33.33,3
54.849189,-1.595503,20,15,4,0,0,0,2,1,1,0,33.33,3
53.258065,-2.124985,126,22,4,0,1,0,1,0,1,0,33.33,3
51.595489,-0.726055,7,22,1,0,1,1,1,0,1,0,33.33,3
54.602047,-1.76359,5,8,5,0,0,2,1,0,1,0,33.33,3
51.227,0.107047,2,7,2,0,0,2,1,0,1,0,33.33,3
53.399443,-0.273164,1,12,1,0,0,1,0,0,0,0,33.33,3
52.435489,-1.473069,62,13,6,1,0,0,1,0,1,0,33.33,3
51.141152,0.902645,69,15,5,0,0,0,1,0,1,0,33.33,3
51.081161,-3.211304,2,15,5,0,0,1,1,0,1,0,33.33,3
53.049524,-3.051238,13,6,1,0,0,1,2,1,1,0,33.33,3
52.64655,-1.222962,17,13,6,1,0,0,1,0,1,0,33.33,3
52.194904,0.131162,148,18,1,0,0,0,1,0,1,0,33.33,3
53.869124,-0.649776,2,15,1,0,0,0,1,0,1,0,33.33,3
51.551776,-3.215686,18,16,1,0,0,0,1,0,1,0,33.33,3
50.796969,-1.060065,140,16,1,0,0,0,1,0,1,0,33.33,3
52.653126,-0.495803,15,23,3,0,1,0,1,0,1,0,33.33,3
52.639373,1.240976,66,12,2,0,0,1,1,0,1,0,33.33,3
51.515917,-0.364216,37,15,4,0,0,0,1,0,1,0,33.33,3
51.598718,-0.040112,61,14,4,0,0,0,1,0,1,0,33.33,3
51.342211,1.118263,12,17,3,0,0,1,2,1,1,0,33.33,3
51.850577,0.864011,1,20,6,1,0,0,1,0,1,0,66.67,2
52.29245,-1.537082,190,19,6,1,0,0,1,0,1,0,33.33,3
57.151541,-2.196984,2,13,6,1,0,1,2,1,1,0,33.33,3
50.874013,-0.931736,3,8,3,0,0,0,1,0,1,0,33.33,3
53.83035,-1.614347,24,10,2,0,0,0,1,0,1,0,33.33,3
51.869957,1.06211,10,12,2,0,0,0,1,0,1,0,66.67,2
51.470309,-0.095153,314,21,3,0,0,0,1,0,1,0,33.33,3
51.542731,-0.141885,544,2,7,1,1,0,1,0,1,0,33.33,3
53.764074,-2.723119,138,18,1,0,0,0,1,0,1,0,33.33,3
52.257779,-1.874997,1,23,2,0,1,1,1,0,1,0,33.33,3
53.506575,-2.416114,37,15,6,1,0,0,1,0,1,0,33.33,3
51.379636,0.602532,2,14,2,0,0,1,2,1,1,0,33.33,3
51.41375,-0.051774,158,14,3,0,0,0,1,0,1,0,33.33,3
52.276496,-1.656996,7,18,7,1,0,1,1,0,0,1,33.33,3
51.384108,-0.108796,194,18,1,0,0,0,1,0,1,0,33.33,3
53.143269,-1.201318,215,14,2,0,0,0,1,0,1,0,33.33,3
52.307958,-1.572856,17,7,5,0,0,0,1,0,1,0,33.33,3
52.206308,0.117072,173,17,6,1,0,1,1,0,1,0,33.33,3
52.99178,-1.313767,24,18,4,0,0,0,1,0,1,0,33.33,3
55.718888,-3.776882,5,13,6,1,0,1,1,0,1,0,33.33,3
52.607561,-1.972796,28,13,6,1,0,0,1,0,1,0,33.33,3
51.612059,-0.703638,27,9,5,0,0,1,2,1,1,0,33.33,3
51.553886,-0.005255,111,12,6,1,0,0,1,0,1,0,33.33,3
51.717631,-3.846971,49,8,3,0,0,0,1,0,1,0,33.33,3
57.109201,-2.425916,2,15,2,0,0,0,1,0,1,0,66.67,2
51.444485,-0.023699,284,18,5,0,0,1,2,1,1,0,33.33,3
51.600383,-0.309055,48,7,5,0,0,0,1,0,1,0,33.33,3
51.161019,-0.649391,18,13,6,1,0,0,1,0,1,0,33.33,3
51.304962,-2.647805,2,9,5,0,0,0,1,0,1,0,66.67,2
51.506482,-0.135723,594,17,2,0,0,0,1,0,1,0,33.33,3
51.430763,-0.11881,74,15,1,0,0,1,1,0,1,0,33.33,3
52.535162,-2.087392,72,19,2,0,0,0,1,0,1,0,100.0,1
50.727642,-3.725716,5,7,3,0,0,0,1,0,1,0,100.0,1
53.914695,-1.053757,22,16,5,0,0,0,1,0,1,0,33.33,3
51.687588,-4.709522,3,16,1,0,0,0,0,0,0,0,66.67,2
53.5472,-2.153605,16,15,3,0,0,0,1,0,1,0,33.33,3
55.780841,-4.172001,19,17,4,0,0,1,2,1,1,0,33.33,3
50.904375,-3.475803,30,20,4,0,0,0,1,0,1,0,66.67,2
53.017671,-2.206724,117,7,2,0,0,0,1,0,1,0,33.33,3
50.828001,-0.173252,247,15,7,1,0,0,1,0,1,0,33.33,3
53.358861,-2.370348,34,6,1,0,0,0,1,0,1,0,33.33,3
54.651293,-2.636335,7,12,1,0,0,0,1,0,1,0,33.33,3
53.113491,-1.267607,66,13,6,1,0,0,1,0,1,0,33.33,3
51.58402,-1.825906,16,18,1,0,0,0,1,0,1,0,33.33,3
51.430769,-2.844211,46,7,7,1,0,0,1,0,1,0,33.33,3
50.878387,-0.293534,15,23,2,0,1,1,2,1,1,0,33.33,3
52.172102,-2.239339,22,10,7,1,0,0,1,0,1,0,33.33,3
55.011066,-1.463775,43,10,3,0,0,0,1,0,1,0,33.33,3
50.850705,-1.011538,99,21,1,0,0,1,1,0,1,0,33.33,3
53.635039,-2.653609,33,22,4,0,1,2,0,0,0,0,33.33,3
52.255772,-0.870871,65,0,1,0,1,0,1,0,1,0,33.33,3
51.775195,0.411984,0,12,7,1,0,0,1,0,1,0,66.67,2
52.949719,-0.977611,105,11,5,0,0,0,1,0,1,0,33.33,3
53.826551,-3.040056,100,11,7,1,0,0,1,0,1,0,33.33,3
55.006313,-1.466027,52,16,3,0,0,0,1,0,1,0,33.33,3
51.402258,-0.118974,132,13,6,1,0,0,1,0,1,0,33.33,3
52.453368,-2.06295,48,15,2,0,0,0,1,0,1,0,66.67,2
52.831497,-2.025794,7,10,5,0,0,0,1,0,1,0,66.67,2
51.589679,-0.200025,261,20,5,0,0,0,1,0,1,0,33.33,3
50.971396,0.072237,11,9,4,0,0,0,1,0,1,0,33.33,3
52.598714,-3.189539,2,22,6,1,1,0,1,0,1,0,33.33,3
52.692696,-2.358471,15,0,6,1,1,0,1,0,1,0,33.33,3
54.177848,-2.699216,1,11,7,1,0,0,1,0,1,0,66.67,2
53.912644,-3.042042,29,17,2,0,0,0,1,0,1,0,33.33,3
51.749811,-3.246782,3,12,1,0,0,2,1,0,1,0,33.33,3
52.0746,-4.625052,2,18,1,0,0,1,2,1,1,0,33.33,3
51.537308,0.033242,173,13,1,0,0,0,1,0,1,0,33.33,3
50.63436,-3.352646,15,16,2,0,0,0,1,0,1,0,33.33,3
50.884029,-2.14312,1,8,1,0,0,2,1,0,1,0,33.33,3
53.471792,-1.976916,12,17,5,0,0,0,1,0,1,0,33.33,3
53.38255,-2.322895,14,16,6,1,0,0,1,0,1,0,33.33,3
53.753334,-0.373652,77,21,2,0,0,0,1,0,1,0,33.33,3
55.956288,-3.198772,219,20,1,0,0,0,1,0,1,0,66.67,2
51.472093,0.002837,80,10,5,0,0,0,1,0,1,0,33.33,3
50.608679,-2.477225,42,15,3,0,0,0,1,0,1,0,66.67,2
53.107383,-2.018639,77,17,3,0,0,1,2,1,1,0,33.33,3
50.863922,0.261029,64,18,2,0,0,0,1,0,1,0,33.33,3
51.558085,0.006902,106,10,1,0,0,0,1,0,1,0,33.33,3
51.465367,-1.708458,2,15,2,0,0,0,1,0,1,0,33.33,3
52.460004,-2.170546,18,7,3,0,0,2,0,0,0,0,33.33,3
53.172751,-0.57494,4,8,6,1,0,2,0,0,0,0,33.33,3
51.324779,-0.138365,58,19,4,0,0,0,1,0,1,0,66.67,2
53.593413,-2.292017,176,14,3,0,0,0,1,0,1,0,33.33,3
52.469035,-1.860856,266,15,6,1,0,0,1,0,1,0,66.67,2
53.279269,-3.012773,7,15,3,0,0,0,1,0,1,0,33.33,3
54.789392,-1.490506,10,14,3,0,0,0,1,0,1,0,33.33,3
52.952218,-1.18445,75,1,6,1,1,0,1,0,1,0,33.33,3
50.770913,-3.286096,7,18,6,1,0,0,1,0,1,0,33.33,3
51.502076,-0.608643,111,15,2,0,0,0,1,0,1,0,33.33,3
52.264013,-0.261351,26,15,3,0,0,1,2,1,1,0,33.33,3
52.187718,0.145595,64,9,5,0,0,0,1,0,1,0,33.33,3
51.491201,-0.301863,143,7,1,0,0,0,1,0,1,0,33.33,3
52.508571,-1.84364,66,15,3,0,0,0,1,0,1,0,33.33,3
56.471969,-3.037544,16,17,2,0,0,0,1,0,1,0,66.67,2
50.337738,-4.787522,61,17,1,0,0,1,0,0,0,0,33.33,3
52.336664,-0.189514,43,13,6,1,0,0,1,0,1,0,33.33,3
52.765719,-0.125517,25,9,5,0,0,0,1,0,1,0,33.33,3
53.369387,-3.183697,35,16,5,0,0,0,1,0,1,0,33.33,3
52.446293,-4.025195,10,10,6,1,0,0,1,0,1,0,33.33,3
51.615903,-3.322551,17,11,2,0,0,0,1,0,1,0,33.33,3
52.440693,-2.061019,16,21,3,0,0,0,1,0,1,0,33.33,3
51.46171,-0.391491,55,11,3,0,0,0,1,0,1,0,33.33,3
51.191473,-0.821232,16,14,7,1,0,2,1,0,1,0,33.33,3
53.126333,-1.411007,12,14,5,0,0,0,1,0,1,0,33.33,3
51.48865,-2.3586,8,16,5,0,0,1,2,1,1,0,33.33,3
51.504324,-0.464486,44,18,6,1,0,0,1,0,1,0,33.33,3
52.324711,-2.073331,46,4,1,0,1,0,1,0,1,0,66.67,2
53.483856,-2.245904,328,17,3,0,0,0,1,0,1,0,33.33,3
51.483345,-0.185636,362,17,2,0,0,1,0,0,0,0,33.33,3
52.912019,-0.642257,176,12,7,1,0,1,1,0,1,0,33.33,3
51.530829,-2.665566,7,7,2,0,0,0,1,0,1,0,33.33,3
53.098395,-1.110149,22,2,7,1,1,0,1,0,1,0,33.33,3
50.813226,-0.378385,88,9,3,0,0,0,1,0,1,0,33.33,3
53.445003,-2.950461,92,18,6,1,0,0,1,0,1,0,33.33,3
51.494959,-0.101329,606,7,5,0,0,0,1,0,1,0,33.33,3
55.127426,-1.502834,47,19,5,0,0,1,1,0,1,0,33.33,3
55.163235,-1.711623,3,17,6,1,0,0,1,0,1,0,33.33,3
52.427912,-1.777008,36,0,7,1,1,1,2,1,1,0,66.67,2
51.624159,0.008227,49,0,6,1,1,0,1,0,1,0,33.33,3
51.419494,0.434487,11,14,7,1,0,1,2,1,1,0,33.33,3
51.640813,0.069377,9,23,3,0,1,1,1,0,1,0,33.33,3
51.340577,0.137236,10,15,1,0,0,1,1,0,1,0,33.33,3
53.558813,-0.476845,5,17,5,0,0,1,1,0,1,0,33.33,3
58.214875,-6.383605,14,10,5,0,0,0,1,0,1,0,33.33,3
51.629607,-0.097445,51,17,6,1,0,0,1,0,1,0,33.33,3
53.679419,-2.831432,13,7,1,0,0,0,1,0,1,0,33.33,3
51.741804,-1.815886,0,10,4,0,0,0,1,0,1,0,33.33,3
53.169241,-2.900524,10,8,2,0,0,0,1,0,1,0,33.33,3
51.590866,0.612138,26,13,7,1,0,0,1,0,1,0,33.33,3
53.078424,-0.810201,122,0,7,1,1,0,1,0,1,0,33.33,3
50.810261,-1.069167,132,16,5,0,0,0,1,0,1,0,33.33,3
50.38295,-4.129973,161,17,5,0,0,1,1,0,1,0,33.33,3
51.591723,0.494223,103,12,5,0,0,0,1,0,1,0,66.67,2
53.559066,-0.076425,131,9,4,0,0,1,2,1,1,0,33.33,3
55.81715,-3.940974,6,8,3,0,0,2,0,0,0,0,33.33,3
51.602394,-0.262049,158,14,1,0,0,0,1,0,1,0,33.33,3
50.880657,-1.033649,65,18,5,0,0,0,1,0,1,0,33.33,3
51.485228,-0.202846,235,19,2,0,0,0,1,0,1,0,33.33,3
52.068673,-0.090216,3,12,6,1,0,0,1,0,1,0,33.33,3
51.450353,-0.140457,95,15,6,1,0,0,1,0,1,0,33.33,3
52.550316,-0.214361,34,8,3,0,0,0,1,0,1,0,33.33,3
50.585138,-2.472184,17,20,7,1,0,0,1,0,1,0,33.33,3
51.573806,-1.746869,87,15,3,0,0,0,1,0,1,0,33.33,3
53.446121,-2.967952,125,8,1,0,0,0,1,0,1,0,33.33,3
53.855829,-2.174953,122,11,3,0,0,0,1,0,1,0,33.33,3
55.758307,-4.165488,31,7,1,0,0,1,2,1,1,0,33.33,3
53.587916,-2.154961,61,6,1,0,0,1,2,1,1,0,33.33,3
53.430029,-2.874871,52,15,4,0,0,0,1,0,1,0,33.33,3
53.416874,-2.854439,58,15,1,0,0,0,1,0,1,0,33.33,3
53.222082,-4.146407,17,15,2,0,0,0,1,0,1,0,33.33,3
50.845768,0.447534,18,6,2,0,0,1,1,0,1,0,33.33,3
50.670413,-2.466954,17,11,3,0,0,1,1,0,1,0,33.33,3
52.535098,0.910443,0,6,4,0,0,2,1,0,1,0,33.33,3
53.776897,-1.545034,138,18,2,0,0,0,1,0,1,0,33.33,3
50.728601,-1.831646,114,19,4,0,0,0,1,0,1,0,66.67,2
51.693858,-4.94579,45,15,4,0,0,0,1,0,1,0,33.33,3
51.582819,-0.47079,11,8,1,0,0,0,1,0,1,0,33.33,3
51.528472,-0.138717,371,18,2,0,0,0,1,0,1,0,33.33,3
51.413204,-0.051365,155,16,5,0,0,0,1,0,1,0,33.33,3
53.557964,-0.052771,39,16,6,1,0,0,1,0,1,0,66.67,2
50.486635,-3.558045,34,17,3,0,0,1,2,1,1,0,33.33,3
51.494138,-0.095024,619,22,5,0,1,0,1,0,1,0,33.33,3
50.91813,-3.357585,69,16,5,0,0,0,1,0,1,0,33.33,3
51.932291,-2.411286,17,15,1,0,0,0,1,0,1,0,33.33,3
54.95302,-1.371329,16,19,5,0,0,0,1,0,1,0,66.67,2
51.392357,0.472003,26,12,4,0,0,1,2,1,1,0,33.33,3
50.898106,-1.313568,133,8,1,0,0,0,1,0,1,0,33.33,3
51.429219,-0.101179,102,19,1,0,0,0,1,0,1,0,33.33,3
52.695506,1.243803,12,18,4,0,0,1,2,0,1,0,66.67,2
51.481756,-0.314167,34,9,3,0,0,0,1,0,1,0,33.33,3
51.109723,-2.9852,10,21,7,1,0,0,1,0,1,0,33.33,3
53.677208,-2.457154,12,7,3,0,0,1,1,0,1,0,66.67,2
52.790233,1.378141,4,16,3,0,0,0,1,0,1,0,33.33,3
51.105506,0.302087,4,8,2,0,0,0,1,0,1,0,33.33,3
51.589058,-2.852194,7,8,3,0,0,1,1,0,1,0,66.67,2
52.860903,-0.146522,4,14,7,1,0,1,2,1,1,0,100.0,1
51.527628,-1.72435,65,14,4,0,0,0,1,0,1,0,33.33,3
51.079272,0.19313,3,20,7,1,0,0,1,0,1,0,33.33,3
53.825078,-1.765555,58,13,3,0,0,0,1,0,1,0,33.33,3
50.828405,-0.288825,34,7,2,0,0,0,1,0,1,0,33.33,3
51.782298,0.613906,51,7,2,0,0,0,1,0,1,0,66.67,2
51.628514,-1.279486,3,13,6,1,0,1,1,0,1,0,33.33,3
51.564875,-0.360584,91,18,4,0,0,0,1,0,1,0,33.33,3
55.880497,-3.625347,18,15,6,1,0,0,1,0,1,0,66.67,2
54.640229,-3.381784,11,14,4,0,0,1,2,1,1,0,33.33,3
52.905851,-0.637543,89,9,2,0,0,0,1,0,1,0,33.33,3
52.493905,-1.834707,104,10,4,0,0,0,1,0,1,0,33.33,3
53.690366,-1.30685,77,13,3,0,0,0,1,0,1,0,33.33,3
53.954111,-2.141991,5,10,4,0,0,1,2,1,1,0,33.33,3
55.096722,-1.582351,8,16,3,0,0,0,1,0,1,0,33.33,3
51.347489,-2.250813,16,15,3,0,0,0,1,0,1,0,33.33,3
52.493206,-2.033549,53,13,7,1,0,0,1,0,1,0,33.33,3
52.981705,-0.465942,5,4,7,1,1,0,1,0,1,0,33.33,3
51.521201,-0.067227,248,14,6,1,0,0,1,0,1,0,33.33,3
54.069141,-1.392091,7,15,4,0,0,0,1,0,1,0,100.0,1
51.714908,-0.040448,64,13,5,0,0,0,1,0,1,0,33.33,3
50.733576,-2.028025,14,10,6,1,0,0,1,0,1,0,33.33,3
53.388002,-2.856718,50,16,2,0,0,0,1,0,1,0,33.33,3
51.346472,0.696874,44,11,1,0,0,0,1,0,1,0,66.67,2
51.50759,-1.902852,0,8,5,0,0,0,1,0,1,0,33.33,3
51.761385,-0.23233,56,12,3,0,0,0,1,0,1,0,33.33,3
50.260727,-5.04922,130,10,6,1,0,0,1,0,1,0,33.33,3
53.663677,-1.780375,74,13,4,0,0,0,1,0,1,0,33.33,3
53.112996,-1.103274,10,16,4,0,0,1,1,0,1,0,33.33,3
51.644883,0.052651,72,14,1,0,0,0,1,0,1,0,33.33,3
52.829872,0.59725,2,8,1,0,0,1,1,0,1,0,33.33,3
51.757546,0.473646,27,18,5,0,0,1,2,1,1,0,33.33,3
57.079233,-2.120882,3,7,2,0,0,1,1,0,1,0,66.67,2
51.329916,-0.249836,15,8,4,0,0,0,1,0,1,0,33.33,3
52.613138,-2.003364,111,22,5,0,1,1,1,0,1,0,33.33,3
52.48371,-2.120423,123,17,6,1,0,1,2,1,1,0,33.33,3
54.994917,-1.430071,132,11,4,0,0,0,1,0,1,0,33.33,3
51.259604,-0.455169,14,18,5,0,0,0,1,0,1,0,33.33,3
52.590752,-1.985501,131,15,7,1,0,0,1,0,1,0,33.33,3
51.7627,-0.439504,30,17,3,0,0,0,1,0,1,0,100.0,1
51.608945,-0.189731,59,22,1,0,1,1,2,1,1,0,66.67,2
53.009953,-1.100195,15,14,1,0,0,0,1,0,1,0,33.33,3
52.554923,-1.048172,15,12,3,0,0,0,1,0,1,0,33.33,3
52.460244,-1.878251,258,15,2,0,0,0,1,0,1,0,33.33,3
53.525752,-1.620136,12,16,2,0,0,0,1,0,1,0,33.33,3
51.194734,-0.126723,14,7,6,1,0,0,1,0,1,0,33.33,3
51.025897,-2.669859,20,16,4,0,0,1,2,1,1,0,33.33,3
51.565288,-0.140965,158,14,5,0,0,0,1,0,1,0,33.33,3
50.805374,-1.884163,20,9,7,1,0,0,1,0,1,0,33.33,3
51.525287,-0.720231,137,14,6,1,0,0,1,0,1,0,33.33,3
52.584369,-1.98137,190,15,1,0,0,1,2,1,1,0,33.33,3
51.462137,-2.50205,52,1,7,1,1,0,1,0,1,0,33.33,3
53.521299,-2.366635,71,7,5,0,0,1,2,1,1,0,33.33,3
53.737094,-0.199763,25,23,6,1,1,1,1,0,1,0,66.67,2
53.80924,-1.591002,74,0,2,0,1,1,1,0,1,0,33.33,3
52.036703,-0.676373,49,10,6,1,0,0,1,0,1,0,33.33,3
51.34897,-0.24911,120,11,4,0,0,1,2,1,1,0,33.33,3
51.070439,-0.327731,39,17,2,0,0,1,2,1,1,0,33.33,3
52.979474,-0.967078,5,7,2,0,0,0,1,0,1,0,33.33,3
51.216222,-2.981887,10,14,5,0,0,1,2,1,1,0,33.33,3
56.418653,-3.51302,2,20,3,0,0,1,1,0,1,0,33.33,3
53.313951,-0.665711,11,8,2,0,0,0,1,0,1,0,33.33,3
52.025882,0.863249,6,0,6,1,1,1,2,1,1,0,66.67,2
51.520928,-0.652175,61,7,7,1,0,0,1,0,1,0,33.33,3
53.065995,-0.135935,4,8,1,0,0,0,1,0,1,0,33.33,3
53.19382,-0.93005,2,19,3,0,0,2,1,0,1,0,33.33,3
53.554422,-2.127215,57,12,6,1,0,0,1,0,1,0,33.33,3
50.624272,-4.445706,1,15,6,1,0,0,1,0,1,0,33.33,3
51.374699,-0.184763,19,17,2,0,0,0,1,0,1,0,33.33,3
51.506308,-0.430989,32,13,3,0,0,0,1,0,1,0,33.33,3
53.279662,-0.719575,10,10,5,0,0,1,1,0,1,0,33.33,3
51.555819,-0.056095,231,14,7,1,0,0,1,0,1,0,33.33,3
52.984473,-2.222206,17,9,4,0,0,0,1,0,1,0,33.33,3
54.978697,-1.599045,121,21,2,0,0,0,1,0,1,0,66.67,2
50.970494,-1.268636,5,17,5,0,0,0,1,0,1,0,33.33,3
50.987552,-0.746617,11,11,2,0,0,1,2,1,1,0,33.33,3
51.381959,-0.126129,61,9,7,1,0,0,1,0,1,0,33.33,3
53.476658,-2.546304,20,12,3,0,0,1,2,1,1,0,33.33,3
53.477935,-1.076612,53,18,6,1,0,1,2,1,1,0,33.33,3
53.443632,-1.35604,20,7,3,0,0,2,0,0,0,0,33.33,3
53.738706,-2.990128,25,8,1,0,0,1,1,0,1,0,33.33,3
51.382667,-2.348575,47,17,4,0,0,0,1,0,1,0,33.33,3
53.446302,-2.347168,49,16,1,0,0,0,1,0,1,0,33.33,3
50.918825,-1.401752,186,9,1,0,0,1,1,0,1,0,33.33,3
52.62147,-1.07332,16,23,7,1,1,0,1,0,1,0,33.33,3
52.024275,1.227775,14,8,5,0,0,0,1,0,1,0,33.33,3
52.019744,-0.423578,12,20,2,0,0,0,1,0,1,0,33.33,3
54.917779,-1.404328,126,6,1,0,0,1,1,0,1,0,33.33,3
51.893504,-2.090647,72,9,6,1,0,1,2,1,1,0,33.33,3
51.793391,1.148152,142,14,5,0,0,1,2,1,1,0,33.33,3
52.018587,-2.887437,2,8,1,0,0,0,1,0,1,0,66.67,2
51.336425,0.64445,9,18,1,0,0,2,1,0,0,1,33.33,3
50.752226,-1.764652,10,15,4,0,0,0,1,0,1,0,33.33,3
53.388675,-3.022585,109,12,1,0,0,0,1,0,1,0,33.33,3
52.75588,-1.938475,79,17,5,0,0,0,1,0,1,0,33.33,3
53.776191,-1.727133,93,17,6,1,0,0,1,0,1,0,66.67,2
52.745495,-1.351714,5,23,5,0,1,0,1,0,1,0,66.67,2
51.894186,-0.027861,0,11,1,0,0,0,1,0,1,0,33.33,3
53.386472,-2.21843,22,8,1,0,0,2,1,0,1,0,33.33,3
51.494101,0.307498,37,13,6,1,0,0,1,0,1,0,33.33,3
51.326691,0.527325,9,15,3,0,0,0,1,0,1,0,33.33,3
51.556206,-2.539002,7,5,1,0,1,1,2,1,1,0,33.33,3
53.382697,-2.334473,11,5,1,0,1,0,1,0,1,0,33.33,3
54.927238,-1.390769,45,21,5,0,0,1,1,0,1,0,33.33,3
53.430546,-1.122041,3,16,2,0,0,0,1,0,1,0,33.33,3
51.56564,0.104343,190,15,5,0,0,0,1,0,1,0,33.33,3
53.254392,-0.538949,60,19,4,0,0,1,2,1,1,0,33.33,3
52.988828,-1.228304,121,15,5,0,0,0,1,0,1,0,33.33,3
54.995295,-1.680942,83,16,1,0,0,0,1,0,1,0,66.67,2
51.44883,-2.141137,20,16,4,0,0,0,1,0,1,0,33.33,3
53.497762,-1.182461,42,16,3,0,0,0,1,0,1,0,33.33,3
51.506341,-0.143798,328,3,3,0,1,0,1,0,1,0,66.67,2
53.959986,-1.123452,36,13,6,1,0,0,1,0,1,0,66.67,2
51.21437,-0.800173,121,11,5,0,0,0,0,0,0,0,33.33,3
53.421028,-1.285356,51,18,1,0,0,1,2,1,1,0,33.33,3
51.507341,-0.635861,31,13,4,0,0,0,1,0,1,0,33.33,3
51.597723,-0.330523,71,15,3,0,0,0,1,0,1,0,33.33,3
53.686711,-0.440279,48,12,1,0,0,0,1,0,1,0,33.33,3
51.979359,-0.718979,25,17,1,0,0,0,1,0,1,0,33.33,3
53.733357,-2.762915,22,16,2,0,0,0,1,0,1,0,33.33,3
53.493691,-2.4493,1,13,6,1,0,0,1,0,1,0,33.33,3
51.284941,-0.088207,39,10,7,1,0,1,1,0,1,0,33.33,3
51.367366,0.30385,19,18,5,0,0,0,1,0,1,0,66.67,2
53.646618,-1.744308,41,15,2,0,0,1,1,0,1,0,33.33,3
52.261982,-0.900165,121,14,4,0,0,0,1,0,1,0,66.67,2
53.082953,-2.457552,36,15,6,1,0,0,1,0,1,0,33.33,3
52.805808,-1.619468,89,13,4,0,0,0,1,0,1,0,33.33,3
55.017852,-1.619143,27,15,3,0,0,1,1,0,1,0,33.33,3
52.762028,-1.477583,8,17,4,0,0,0,1,0,1,0,33.33,3
52.413126,-1.869412,41,16,3,0,0,2,0,0,0,0,33.33,3
53.474606,-2.282764,59,14,5,0,0,0,1,0,1,0,100.0,1
53.774774,-2.707522,174,10,6,1,0,0,1,0,1,0,33.33,3
53.362122,-3.026608,37,7,3,0,0,0,1,0,1,0,33.33,3
51.490599,-0.213006,269,20,2,0,0,0,1,0,1,0,33.33,3
